track_id,genre_top,split
38830,International,val
38833,International,train
38834,International,train
38847,Experimental,train
38859,Experimental,train
38878,Electronic,val
38879,Experimental,train
38880,Experimental,val
38881,Experimental,train
38882,Experimental,val
38884,Experimental,train
38886,Experimental,train
38887,Experimental,train
38888,Experimental,train
38890,Experimental,train
38891,Experimental,train
38892,Experimental,train
38893,Experimental,train
38894,Experimental,test
38895,Experimental,train
38896,Experimental,train
38898,Experimental,train
38899,Experimental,train
38900,Experimental,train
38901,Experimental,train
38902,Experimental,train
38904,Experimental,val
38905,Experimental,test
38906,Experimental,train
38907,Experimental,train
38908,Experimental,test
38910,Experimental,test
38911,Experimental,train
38912,Experimental,test
38914,Experimental,train
38955,Pop,train
38961,Pop,train
38964,Experimental,val
38965,Experimental,train
38966,Experimental,train
38967,Experimental,test
39188,Experimental,val
39259,Experimental,train
39278,Experimental,val
39291,Electronic,train
39298,Rock,train
39316,Experimental,train
39317,Experimental,train
39318,Experimental,train
39357,International,test
39359,Rock,train
39378,Experimental,train
39484,Experimental,train
39488,Folk,val
39530,Pop,train
39605,Electronic,test
39607,Electronic,train
39658,Pop,test
39659,Pop,test
39660,Pop,train
39661,Pop,train
39662,Pop,test
39663,Pop,train
39664,Pop,test
39665,Pop,train
39666,Pop,train
39667,Pop,test
39875,Experimental,train
39900,Experimental,train
39904,Experimental,train
40121,Experimental,train
40122,Experimental,train
40123,Experimental,train
40133,Rock,train
40134,Rock,val
40139,Rock,train
40141,Rock,train
40147,Experimental,train
40161,Experimental,train
40180,Experimental,train
40182,Experimental,test
40229,Folk,train
40230,Folk,train
40231,Folk,train
40232,Folk,train
40233,Folk,train
40234,Folk,val
40235,Folk,train
40236,Folk,train
40237,Folk,train
40238,Folk,train
40239,Folk,test
40240,Folk,train
40241,Folk,val
40242,Folk,train
40243,Folk,train
40244,Folk,train
40245,Folk,train
40250,Instrumental,train
40509,Experimental,train
40525,Hip-Hop,val
40541,Hip-Hop,test
40542,Hip-Hop,test
40598,Experimental,train
40654,Instrumental,test
40655,Instrumental,train
40656,Instrumental,test
40657,Instrumental,train
40658,Instrumental,train
40659,Instrumental,test
40660,Instrumental,train
40683,Electronic,train
40725,Electronic,train
40842,Electronic,test
40843,Electronic,train
40844,Electronic,train
40845,Electronic,train
40851,Electronic,val
40903,Rock,test
40908,Experimental,train
40909,Experimental,val
40938,Rock,train
40940,Rock,train
40984,Rock,val
40985,Rock,test
40986,Rock,val
41018,International,train
41019,International,train
41020,International,train
41054,Experimental,train
41095,Rock,val
41147,Electronic,train
41191,Folk,val
41192,Folk,train
41310,Folk,test
41381,Pop,train
41568,Pop,train
41570,Folk,train
41573,Instrumental,train
41605,Experimental,train
41709,Experimental,test
41714,Experimental,train
41812,Rock,train
41819,Pop,val
41820,Pop,train
41825,Pop,train
41961,Rock,train
41962,Rock,train
41965,Rock,train
41971,Instrumental,train
41983,Instrumental,train
42014,International,train
42016,International,train
42017,International,test
42018,Electronic,train
42019,Electronic,train
42020,International,val
42023,International,train
42025,International,train
42029,International,train
42030,International,train
42031,International,train
42040,Hip-Hop,train
42044,Rock,train
42045,Hip-Hop,train
42046,Hip-Hop,train
42048,Pop,train
42119,Experimental,train
42126,Experimental,train
42129,Experimental,train
42135,Experimental,train
42138,Experimental,train
42139,Experimental,train
42141,Experimental,train
42146,Experimental,test
42234,International,test
42235,International,train
42236,International,train
42238,International,val
42240,International,train
42241,International,train
42243,International,train
42245,International,train
42247,International,train
42310,Rock,test
42372,Electronic,train
42373,Electronic,train
42374,Electronic,train
42375,Electronic,train
42376,Electronic,val
42377,Electronic,train
42442,Rock,train
42463,Folk,train
42475,Rock,train
42648,Folk,train
42659,Folk,train
42751,Pop,train
42761,Rock,train
42789,Rock,train
42844,Rock,val
42851,Rock,test
42911,Pop,train
42914,Pop,train
42915,Pop,train
42966,Experimental,val
42984,Experimental,train
43016,International,train
43018,International,val
43019,International,train
43020,International,val
43021,International,val
43022,International,train
43023,International,train
43024,International,train
43025,International,train
43026,International,train
43027,International,train
43028,International,train
43029,International,train
43030,International,train
43063,Experimental,train
43172,International,train
43173,International,train
43516,International,train
43517,International,train
43518,International,train
43519,International,val
43520,International,test
43521,International,train
43533,International,test
43534,International,train
43535,International,val
43536,International,train
43585,International,train
43586,International,val
43587,International,train
43588,International,train
43589,International,train
43590,International,train
43592,International,test
43593,International,val
43594,International,train
43595,International,train
43596,International,train
43598,International,test
43599,International,train
43600,International,train
43608,Experimental,train
43621,Folk,train
43623,Folk,train
43691,Experimental,train
43695,International,test
43696,International,train
43697,International,test
43698,International,val
43699,International,train
43761,Folk,train
43765,International,train
43766,International,test
43767,International,train
43768,International,test
43773,Pop,train
43796,Folk,train
43842,Folk,val
43843,Folk,train
43844,Hip-Hop,val
43856,Hip-Hop,val
43857,Hip-Hop,train
43858,Hip-Hop,test
43859,Hip-Hop,train
43860,Hip-Hop,test
43861,Hip-Hop,train
43863,Hip-Hop,train
43865,Hip-Hop,train
43866,Hip-Hop,train
43867,Hip-Hop,train
43868,Hip-Hop,test
43869,Hip-Hop,test
43883,Experimental,val
43886,Experimental,train
43899,Hip-Hop,val
43911,Hip-Hop,train
43962,Folk,train
43965,Folk,train
44092,Electronic,train
44110,Experimental,train
44169,Experimental,train
44236,Hip-Hop,train
44342,Experimental,train
44347,Experimental,train
44354,Experimental,train
44355,Experimental,test
44777,Folk,train
44778,Experimental,train
44779,Experimental,train
44780,Experimental,val
44781,Experimental,train
44782,Experimental,train
44791,Experimental,test
44792,Experimental,train
44793,Experimental,test
44794,Experimental,test
44795,Experimental,train
44796,Experimental,val
44797,Experimental,test
44798,Experimental,test
44799,Experimental,val
44800,Experimental,train
44801,Experimental,train
44802,Experimental,train
44803,Experimental,train
44804,Experimental,test
44805,Pop,test
44806,Pop,train
44809,Pop,train
44820,International,train
44821,International,train
44822,International,train
44823,International,train
44848,Experimental,train
44849,Experimental,train
44850,Experimental,train
44851,Experimental,train
44853,Experimental,train
44854,Experimental,val
44917,Rock,train
44918,Rock,val
44946,International,train
44947,International,train
44948,International,train
44949,International,val
44950,International,test
44951,International,test
44952,International,train
45055,Rock,train
45099,Electronic,val
45100,Electronic,train
45101,Electronic,train
45102,Electronic,test
45103,Electronic,train
45119,Pop,train
45122,Pop,train
45125,Pop,val
45126,Pop,train
45127,Pop,train
45128,Pop,train
45149,Electronic,train
45150,Electronic,train
45151,Electronic,test
45152,Electronic,test
45153,Electronic,train
45154,Electronic,val
45335,Pop,train
45387,Instrumental,val
45388,Instrumental,train
45389,Instrumental,train
45390,Instrumental,train
45391,Instrumental,train
45392,Instrumental,train
45393,Instrumental,train
45474,Rock,test
45475,Rock,val
45508,Electronic,train
45513,Folk,train
45514,Folk,val
45515,Folk,train
45516,Folk,train
45517,Folk,val
45518,Folk,train
45519,Folk,val
45520,Folk,train
45521,Folk,train
45522,Folk,val
45523,Folk,train
45934,Experimental,val
45941,Experimental,val
46024,Rock,val
46043,Experimental,train
46058,Experimental,train
46068,Experimental,train
46078,Hip-Hop,train
46079,Experimental,train
46157,Electronic,train
46158,Electronic,test
46159,Electronic,train
46160,Electronic,train
46161,Experimental,train
46162,Experimental,train
46238,Experimental,train
46241,Experimental,test
46525,Instrumental,train
46611,Experimental,test
46711,Experimental,test
46717,Experimental,test
46718,Experimental,train
46720,Experimental,train
46726,Hip-Hop,train
46732,Pop,train
46733,Pop,test
46736,Pop,test
46839,Pop,train
46840,Pop,test
46841,Pop,val
46842,Pop,train
46844,Pop,val
46846,Pop,train
46854,Pop,train
46855,Pop,val
46928,Pop,val
46930,Pop,val
47032,Rock,train
47068,Electronic,train
47069,Electronic,train
47070,Electronic,train
47071,Electronic,train
47072,Electronic,train
47073,Electronic,train
47074,Electronic,train
47075,Electronic,train
47076,Electronic,train
47077,Electronic,train
47100,Pop,train
47192,Experimental,test
47193,Experimental,train
47194,Experimental,train
47195,Experimental,train
47196,Experimental,train
47197,Experimental,test
47198,Experimental,train
47199,Experimental,val
47200,Experimental,train
47201,Experimental,train
47202,Experimental,test
47260,Electronic,val
47471,Rock,train
47506,Folk,test
47510,Rock,train
47526,Rock,test
47628,Folk,train
47657,Electronic,train
47658,Electronic,train
47659,Electronic,train
47660,Electronic,train
47661,Folk,train
47662,Folk,test
47663,Folk,train
47665,Pop,train
47666,Pop,val
47670,Pop,train
47671,Pop,train
47707,Experimental,train
47826,Experimental,train
47835,Pop,test
47865,Folk,train
47868,Folk,test
47894,Pop,train
47895,Pop,train
47896,Pop,test
47897,Pop,train
47916,Rock,train
47921,Rock,val
48015,Rock,train
48042,Experimental,train
48043,Experimental,train
48044,Experimental,val
48046,Experimental,train
48269,Experimental,train
48293,Electronic,train
48307,Experimental,train
48317,Experimental,train
48367,Rock,val
48368,Rock,train
48369,Rock,train
48437,Electronic,train
48439,Electronic,val
48440,Electronic,test
48442,Electronic,val
48443,Electronic,test
48444,Pop,val
48446,Pop,train
48450,Pop,test
48452,Pop,val
48453,Pop,test
48454,Pop,train
48456,Pop,train
48457,Pop,train
48462,Electronic,train
48463,Electronic,test
48464,Electronic,train
48465,Electronic,train
48466,Electronic,train
48488,International,val
48489,International,train
48491,International,test
48492,International,train
48493,International,val
48494,International,test
48763,Rock,train
48808,Folk,train
48815,Folk,test
48861,Experimental,train
48862,Experimental,train
48863,Experimental,test
48864,Experimental,train
48865,Experimental,val
48931,Experimental,test
48990,Rock,train
48999,Rock,train
49029,Folk,train
49030,Folk,train
49039,Pop,test
49061,Experimental,train
49062,Experimental,train
49064,Experimental,train
49066,Experimental,train
49067,Experimental,train
49068,Experimental,train
49070,Experimental,train
49071,Experimental,train
49072,Experimental,train
49073,Experimental,train
49394,Experimental,train
49401,Experimental,train
49407,Experimental,train
49408,Experimental,val
49441,Rock,train
49473,Pop,train
49476,Hip-Hop,train
49477,Pop,test
49478,Hip-Hop,val
49479,Hip-Hop,val
49812,Rock,test
49817,Rock,train
49842,Folk,test
49843,Folk,train
49844,Folk,val
49845,Folk,train
49846,Folk,val
49847,Folk,train
49848,Folk,test
49849,Folk,test
49856,Folk,train
49857,Folk,val
50264,Hip-Hop,train
50272,Pop,test
50276,Folk,train
50283,International,train
50323,Folk,train
50444,Rock,train
50445,Rock,test
50446,Rock,val
50447,Rock,train
50448,Rock,train
50449,Rock,train
50539,Rock,val
50543,Rock,val
50752,Rock,val
50753,Rock,train
50754,Rock,val
50836,Experimental,train
50952,Folk,train
50955,Instrumental,train
50956,Instrumental,test
51004,International,val
51005,International,train
51006,International,train
51111,Experimental,val
51112,Experimental,train
51113,Experimental,train
51114,Experimental,val
51115,Experimental,train
51117,Experimental,train
51118,Experimental,train
51120,Pop,train
51157,Experimental,train
51158,Experimental,train
51203,Experimental,train
51260,Pop,val
51261,Pop,train
51262,Pop,train
51263,Pop,val
51265,Pop,train
51267,Pop,train
51268,Pop,val
51269,Pop,val
51271,Pop,train
51272,Pop,train
51273,Pop,train
51274,Pop,val
51275,Pop,train
51276,Pop,train
51278,Pop,train
51291,Pop,train
51292,Pop,train
51301,Experimental,val
51305,Experimental,test
51333,Folk,train
51479,Experimental,train
51655,Folk,train
51659,Folk,train
51661,Folk,test
51776,Instrumental,train
51784,Electronic,train
51785,Electronic,train
51918,Folk,test
51919,Folk,test
51923,Electronic,val
51954,Electronic,val
51991,International,train
51992,International,train
51998,International,train
51999,International,val
52000,International,train
52001,International,train
52034,Pop,train
52035,Pop,val
52036,Pop,train
52037,Pop,train
52039,Pop,test
52040,Pop,train
52041,Pop,train
52042,Pop,val
52044,Pop,train
52045,Pop,val
52118,International,train
52119,International,train
52120,International,train
52121,International,train
52122,International,train
52123,International,train
52124,International,train
52125,International,val
52126,International,train
52127,International,train
52128,International,train
52129,International,val
52141,Experimental,train
52375,Pop,test
52380,Pop,val
52389,Pop,train
52393,Pop,train
52409,Electronic,train
52446,Instrumental,train
52447,Instrumental,val
52448,Instrumental,train
52449,Instrumental,train
52451,Instrumental,train
52452,Instrumental,train
52500,Folk,test
52501,Folk,val
52502,Folk,test
52508,Folk,train
52522,Rock,train
52579,Hip-Hop,train
52628,Electronic,test
52629,Electronic,test
52630,Electronic,val
52631,Electronic,train
52632,Electronic,val
52633,Electronic,test
52634,Electronic,train
52635,Electronic,train
52636,Electronic,train
52637,Electronic,train
52638,Electronic,train
52639,Electronic,train
52641,Electronic,train
52642,Electronic,train
52644,Electronic,test
52645,Electronic,train
52646,Electronic,test
52647,Electronic,val
52648,Electronic,train
52649,Electronic,train
52650,Electronic,train
52859,Experimental,test
52860,Experimental,train
52861,Experimental,val
52862,Experimental,train
52945,Folk,val
52946,Folk,test
52947,Folk,train
52948,Folk,val
52950,Folk,train
52951,Folk,train
52953,Folk,train
52954,Folk,train
52955,Folk,train
53152,International,train
53154,International,train
53156,International,train
53157,International,train
53158,International,train
53159,International,val
53160,International,train
53228,Pop,train
53229,Pop,train
53299,International,train
53300,International,val
53301,International,val
53302,International,train
53379,Hip-Hop,test
53381,Hip-Hop,train
53457,Electronic,train
53496,Electronic,train
53576,Folk,train
53578,Folk,train
53586,Folk,train
53587,Folk,val
53588,Folk,train
53589,Folk,test
53591,Pop,train
53592,Pop,train
53675,Experimental,train
53723,International,train
53724,International,val
53725,International,val
53726,International,test
53727,International,train
53728,International,train
53729,Experimental,train
53807,Rock,train
53862,Electronic,train
53863,Electronic,train
53937,Pop,test
54019,Experimental,val
54031,Pop,train
54032,Pop,train
54033,Pop,train
54034,Pop,test
54037,Pop,val
54039,Pop,train
54061,Folk,val
54062,Folk,train
54063,Folk,val
54064,Folk,train
54149,Instrumental,train
54150,Instrumental,train
54151,Instrumental,val
54152,Instrumental,train
54153,Instrumental,train
54154,Instrumental,val
54155,Instrumental,train
54156,Instrumental,train
54158,Instrumental,test
54159,Instrumental,train
54160,Instrumental,train
54163,Rock,train
54234,Pop,val
54235,Pop,val
54236,Pop,val
54237,Pop,val
54297,Folk,train
54335,Electronic,val
54365,Hip-Hop,train
54376,Hip-Hop,train
54433,International,train
54436,International,test
54437,International,train
54438,International,train
54442,International,train
54443,International,val
54463,International,train
54464,International,train
54465,International,train
54466,International,train
54467,International,train
54468,International,train
54469,International,train
54470,International,train
54475,International,train
54476,International,test
54479,International,test
54480,International,train
54481,International,train
54482,International,val
54496,Experimental,train
54554,Experimental,train
54568,International,train
54570,International,train
54576,International,train
54578,International,train
54580,International,train
54621,Rock,train
54623,Rock,train
54624,Rock,val
54625,Rock,train
54626,Rock,train
54662,Electronic,val
54664,Pop,test
54665,Pop,train
54666,Pop,train
54667,Pop,train
54703,Folk,val
54719,Electronic,train
54735,Rock,test
54753,Hip-Hop,train
54874,Electronic,train
54942,Rock,val
55076,Pop,test
55097,Hip-Hop,train
55100,Hip-Hop,train
55101,Hip-Hop,train
55102,Hip-Hop,val
55113,Hip-Hop,test
55119,Hip-Hop,test
55120,Hip-Hop,val
55121,Hip-Hop,train
55122,Hip-Hop,val
55123,Hip-Hop,val
55124,Hip-Hop,val
55149,Electronic,train
55183,Electronic,test
55186,Electronic,train
55231,International,train
55232,International,train
55233,International,train
55234,International,val
55235,International,train
55236,International,test
55237,International,train
55238,International,train
55240,International,train
55241,International,train
55242,International,val
55285,Pop,train
55286,Pop,train
55287,Pop,train
55288,Pop,train
55289,Pop,train
55290,Pop,test
55291,Pop,val
55292,Pop,train
55293,Pop,train
55294,Pop,train
55295,Pop,train
55402,Rock,train
55430,Pop,train
55436,Pop,train
55437,Pop,train
55480,Experimental,train
55481,Experimental,train
55549,Hip-Hop,train
55572,Hip-Hop,train
55709,Rock,train
55710,Rock,train
55711,Rock,val
55712,Rock,train
55713,Rock,train
55714,Rock,train
55715,Rock,train
55716,Rock,train
55717,Rock,train
55718,Rock,val
55719,Rock,train
55782,Electronic,train
55783,Electronic,train
55786,Electronic,train
55807,Electronic,train
55808,Electronic,train
55809,Electronic,train
55810,Electronic,train
55811,Electronic,val
55826,International,train
55827,International,val
55828,International,train
55830,International,val
55831,International,train
55832,International,train
55833,International,test
55900,Hip-Hop,train
56010,Experimental,val
56015,Experimental,test
56020,Experimental,train
56028,Electronic,train
56029,Electronic,test
56030,International,val
56031,Experimental,train
56033,Experimental,val
56034,Electronic,train
56036,Electronic,test
56247,Pop,train
56248,Pop,train
56249,Pop,train
56273,Pop,train
56274,Pop,val
56275,Pop,test
56460,Pop,train
56465,International,train
56466,International,train
56467,International,train
56468,International,train
56469,International,test
56470,International,train
56471,International,train
56472,International,train
56474,International,train
56493,Hip-Hop,train
56495,Hip-Hop,train
56496,Hip-Hop,test
56497,Hip-Hop,test
56498,Hip-Hop,train
56499,Hip-Hop,train
56516,Folk,test
56517,Folk,val
56518,Folk,train
56519,Folk,test
56520,Folk,train
56521,Folk,test
56523,Electronic,train
56552,Rock,train
56559,Rock,train
56639,Hip-Hop,train
56640,Hip-Hop,train
56641,Hip-Hop,test
56645,Rock,train
56646,Rock,train
56648,Rock,test
56649,Rock,val
56650,Rock,train
56651,Rock,train
56686,International,train
56687,International,train
56688,International,train
56689,International,train
56690,International,train
56691,International,train
56692,International,train
56693,International,val
56694,International,train
56695,International,test
56696,International,test
56795,Electronic,train
56796,Electronic,train
56797,Electronic,train
56798,Electronic,train
56799,Electronic,val
56800,Electronic,train
56801,Electronic,test
56802,Electronic,test
56803,Electronic,val
56804,Electronic,train
56805,Electronic,train
56874,Electronic,train
56888,Experimental,train
56895,Pop,train
56929,Rock,train
57078,Pop,train
57164,Folk,train
57175,Folk,train
57176,Folk,train
57177,Folk,train
57178,Pop,train
57179,Pop,train
57180,Pop,val
57271,Experimental,train
57272,Experimental,train
57273,Experimental,train
57274,Experimental,train
57344,Experimental,val
57360,Experimental,train
57371,Instrumental,train
57417,Electronic,val
57418,Instrumental,train
57435,Pop,val
57437,Pop,val
57439,Pop,train
57440,Experimental,test
57442,Experimental,train
57500,Rock,test
57540,Electronic,train
57569,Rock,test
57626,Experimental,train
57627,Experimental,train
57628,Experimental,train
57629,Experimental,train
57630,Experimental,train
57639,Folk,test
57640,Folk,train
57648,Folk,train
57658,Rock,val
57661,Rock,test
57662,Rock,test
57663,Rock,train
57665,International,val
57691,International,train
57697,International,train
57819,Hip-Hop,train
57820,Hip-Hop,val
57821,Hip-Hop,test
57822,Hip-Hop,test
57823,Hip-Hop,train
57891,Rock,train
57892,Rock,train
57936,Experimental,train
57937,Experimental,test
57938,Experimental,test
57939,Experimental,train
57943,Experimental,train
57968,Rock,train
58052,Experimental,train
58053,Experimental,train
58054,Experimental,train
58060,Experimental,val
58061,Experimental,val
58063,Experimental,test
58068,Experimental,test
58070,Experimental,train
58115,Pop,test
58116,Pop,test
58117,Pop,train
58135,Folk,test
58140,Folk,test
58161,Pop,train
58162,Pop,train
58164,Pop,val
58166,Pop,test
58169,Pop,train
58170,Pop,test
58173,Pop,test
58174,Pop,val
58207,Hip-Hop,train
58212,Hip-Hop,test
58213,Hip-Hop,test
58215,Hip-Hop,train
58221,Rock,train
58225,Rock,train
58333,Rock,train
58334,Rock,train
58341,Electronic,train
58474,Pop,test
58539,Rock,train
58540,Rock,test
58541,Rock,train
58542,Rock,val
58543,Rock,train
59078,Rock,train
59373,Rock,train
59374,Rock,train
59443,Pop,train
59445,Pop,train
59446,Pop,train
59448,Pop,train
59449,Pop,train
59451,Pop,val
59454,Pop,test
59561,Rock,train
59562,Rock,test
59581,International,train
59653,International,val
59654,International,train
59656,International,train
59657,International,test
59658,International,train
59659,International,train
59660,International,train
59663,International,train
59664,International,train
59666,International,train
59667,International,train
59669,International,val
59671,International,train
59673,International,val
59675,International,train
59676,International,train
59677,International,train
59678,International,train
59679,International,val
59680,International,val
59681,International,test
59682,International,train
59683,International,train
59684,International,train
59685,International,train
59686,International,test
59687,International,train
59688,International,train
59695,International,test
59702,International,train
59706,International,train
59707,International,train
59708,International,test
59709,International,train
59710,International,train
59711,International,train
59718,International,train
59719,International,train
59720,International,val
59721,International,train
59723,International,train
59724,International,test
59725,International,train
59726,International,train
59727,International,train
59823,Experimental,test
59876,Rock,train
59930,Experimental,train
60037,International,train
60038,International,train
60041,International,test
60042,International,train
60045,International,test
60048,International,train
60074,Experimental,val
60143,International,val
60144,International,train
60145,International,train
60146,International,train
60170,Folk,val
60317,Experimental,train
60331,Experimental,val
60472,Hip-Hop,train
60474,Hip-Hop,val
60476,Hip-Hop,test
60477,Hip-Hop,train
60478,Hip-Hop,test
60510,Hip-Hop,train
60533,International,val
60534,International,train
60535,International,val
60536,International,train
60537,International,train
60544,International,train
60547,International,train
60548,International,train
60549,International,val
60736,Rock,val
60753,International,train
60754,International,train
60755,International,val
60756,International,train
60757,International,train
60758,International,val
60775,International,train
60776,International,train
60777,International,train
60857,International,test
60864,International,train
60865,International,train
60871,International,train
60872,International,test
60873,International,val
60874,International,test
60875,International,train
60994,Experimental,train
61006,Folk,train
61007,Folk,train
61008,Folk,train
61010,Folk,train
61011,Folk,train
61012,Folk,test
61013,Folk,train
61159,Hip-Hop,train
61160,Hip-Hop,train
61161,Hip-Hop,test
61172,Hip-Hop,train
61174,Hip-Hop,train
61175,Hip-Hop,val
61452,Hip-Hop,train
61453,Hip-Hop,train
61491,Rock,train
61492,Rock,train
61493,Rock,train
61587,Pop,train
61589,Pop,train
61591,Pop,train
61592,Pop,train
61668,Hip-Hop,test
61670,Pop,test
61679,Pop,train
61734,Pop,train
61736,Pop,train
61742,Pop,train
61814,Rock,train
61820,Rock,train
61821,Rock,train
61884,Hip-Hop,train
62001,Hip-Hop,train
62003,Instrumental,train
62005,Instrumental,train
62007,Instrumental,train
62163,Pop,val
62164,Pop,val
62165,Pop,train
62180,Instrumental,test
62183,International,train
62184,International,train
62185,International,train
62186,International,train
62187,International,val
62188,International,train
62189,International,val
62190,International,train
62191,International,train
62192,International,val
62193,International,val
62194,International,train
62195,International,test
62196,International,train
62337,Rock,train
62426,Folk,train
62436,Pop,train
62445,Rock,val
62446,Pop,train
62448,Pop,train
62449,Pop,train
62450,Pop,val
62452,Pop,train
62458,Rock,train
62525,International,train
62526,International,test
62527,International,train
62528,International,val
62529,International,train
62531,International,train
62532,International,train
62533,International,val
62534,International,train
62586,Rock,train
62589,International,train
62591,International,train
62592,International,train
62594,International,train
62595,International,train
62596,International,train
62655,Rock,train
62671,Electronic,train
62742,Pop,train
62748,Pop,train
62749,Pop,val
62750,Pop,train
62751,Pop,train
62753,Pop,val
63043,Rock,train
63044,Rock,train
63045,Rock,test
63064,Electronic,train
63065,Electronic,train
63117,Rock,train
63149,Experimental,train
63159,Experimental,train
63161,Experimental,train
63191,Rock,train
63208,Folk,train
63224,Pop,train
63226,Pop,train
63250,Folk,val
63251,Folk,train
63252,Folk,test
63253,Folk,val
63255,Folk,train
63257,Folk,test
63258,Folk,train
63287,Instrumental,train
63289,Instrumental,train
63290,Instrumental,train
63291,Instrumental,test
63292,Instrumental,val
63456,Folk,train
63457,Folk,train
63470,Rock,val
63471,Rock,train
63472,Rock,train
63626,Experimental,train
63655,Electronic,train
63733,Hip-Hop,val
63747,Hip-Hop,train
63755,Hip-Hop,train
63757,Hip-Hop,val
63770,Hip-Hop,train
63789,Hip-Hop,test
63803,Hip-Hop,val
63804,Hip-Hop,train
63805,Hip-Hop,train
63874,Hip-Hop,train
63900,Hip-Hop,train
63908,Hip-Hop,val
63922,Rock,train
63936,Experimental,train
63999,Pop,train
64005,Pop,train
64006,Pop,val
64007,Pop,train
64008,Pop,val
64009,Pop,train
64035,Rock,train
64078,Experimental,train
64079,Pop,train
64091,Experimental,train
64093,Experimental,val
64247,Experimental,train
64248,Experimental,train
64249,Experimental,train
64252,Experimental,train
64253,Experimental,train
64331,Electronic,train
64332,Electronic,train
64333,Electronic,train
64334,Electronic,train
64338,Hip-Hop,val
64364,Pop,train
64365,Pop,test
64366,Pop,train
64407,International,train
64408,International,val
64409,International,train
64410,International,val
64515,Hip-Hop,train
64516,Hip-Hop,train
64517,Hip-Hop,test
64519,Hip-Hop,val
64520,Hip-Hop,val
64521,Hip-Hop,val
64522,Hip-Hop,train
64523,Hip-Hop,train
64535,Electronic,train
64536,Electronic,test
64537,Electronic,test
64538,Electronic,train
64542,Electronic,train
64553,Folk,test
64556,Folk,train
64567,Rock,train
64590,International,train
64591,International,train
64592,International,test
64593,International,train
64594,Experimental,test
64601,Experimental,train
64604,Experimental,train
64618,Electronic,test
64625,Hip-Hop,train
64626,Hip-Hop,test
64627,Hip-Hop,val
64628,Hip-Hop,train
64629,Hip-Hop,val
64630,Hip-Hop,train
64631,Hip-Hop,train
64659,Rock,train
64787,Pop,val
64788,Pop,test
64789,Pop,train
64796,Pop,train
64809,Folk,test
64834,Pop,train
64840,Pop,train
64841,Pop,train
64854,Experimental,val
64855,Experimental,train
64856,Experimental,train
64857,Experimental,train
64858,Experimental,test
64859,Experimental,train
64860,Experimental,train
64861,Experimental,train
64862,Experimental,train
64863,Experimental,train
64864,Experimental,train
64865,Experimental,train
64866,Experimental,train
64893,Experimental,train
64895,Experimental,train
64896,Experimental,test
64918,Rock,test
64919,Rock,train
64988,Hip-Hop,train
64989,Hip-Hop,train
64990,Hip-Hop,train
64991,Hip-Hop,train
64992,Hip-Hop,train
64993,Hip-Hop,val
64994,Hip-Hop,train
64995,Hip-Hop,train
65037,Electronic,train
65038,Electronic,train
65039,Electronic,test
65040,Electronic,val
65063,Electronic,val
65064,Electronic,train
65073,Electronic,train
65076,International,train
65077,International,train
65090,Experimental,val
65234,Experimental,train
65265,Experimental,train
65488,Electronic,train
65619,Rock,train
65683,Folk,train
65685,Folk,val
65745,Hip-Hop,val
65752,Hip-Hop,train
65755,Pop,train
65756,Pop,test
65777,Electronic,train
65779,Electronic,train
65780,Electronic,train
65893,Folk,train
66058,Folk,train
66073,Electronic,train
66074,Electronic,train
66075,Electronic,train
66076,Electronic,test
66180,Folk,train
66187,Folk,train
66390,Electronic,train
66394,Rock,train
66405,Rock,train
66469,Experimental,val
66482,Experimental,train
66483,Experimental,val
66525,Instrumental,train
66534,Rock,train
66535,Rock,val
66536,Rock,train
66537,Rock,train
66538,Rock,train
66539,Rock,train
66636,Electronic,train
66637,Electronic,train
66638,Electronic,train
66641,Pop,train
66643,Pop,train
66644,Pop,train
66646,Pop,train
66648,Pop,train
66649,Pop,test
66650,Pop,train
66689,Electronic,train
66690,Electronic,val
66717,Rock,train
66757,Instrumental,train
66782,Pop,test
66783,Pop,train
67007,Pop,train
67010,Pop,train
67011,Folk,train
67016,Folk,test
67017,Folk,train
67121,Rock,val
67163,Rock,train
67232,Hip-Hop,train
67233,Hip-Hop,train
67235,Hip-Hop,train
67237,Rock,val
67308,Electronic,test
67330,Pop,train
67331,Pop,train
67332,Pop,test
67333,Pop,train
67334,Pop,train
67336,Pop,test
67357,Pop,test
67358,Pop,test
67359,Pop,test
67360,Pop,train
67361,Pop,test
67362,Pop,train
67363,Pop,train
67364,Pop,train
67365,Pop,train
67366,Pop,test
67367,Pop,train
67368,Pop,train
67412,Rock,train
67457,Experimental,train
67470,Electronic,train
67500,Experimental,train
67553,Electronic,train
67556,Rock,train
67557,Rock,val
67558,Rock,train
67597,Folk,train
67598,Folk,train
67600,Folk,train
67637,Electronic,train
67638,Electronic,train
67639,Electronic,train
67640,Electronic,train
67660,Rock,test
67661,Rock,test
67673,Rock,train
67707,Experimental,val
67760,Pop,train
67763,Folk,train
67764,Folk,test
67765,Folk,val
67766,Folk,train
67784,Hip-Hop,train
67793,Hip-Hop,train
67829,Experimental,train
68353,Pop,train
68354,Pop,train
68355,Pop,train
68356,Pop,train
68404,Rock,val
68407,Experimental,train
68410,Experimental,train
68444,Electronic,train
68531,Hip-Hop,val
68536,Experimental,train
68537,Experimental,val
68538,Experimental,train
68539,Experimental,train
68540,Experimental,train
68541,Experimental,train
68543,Experimental,test
68549,Experimental,train
