track_id,genre_top,split
46927,Pop,train
46928,Pop,val
46930,Pop,test
46935,Pop,train
46936,Pop,train
46984,Experimental,train
46999,Instrumental,train
47008,Instrumental,train
47010,Instrumental,train
47011,Instrumental,train
47012,Instrumental,test
47013,Instrumental,train
47014,Instrumental,train
47015,Instrumental,train
47016,Instrumental,train
47017,Instrumental,val
47024,Rock,train
47025,Rock,val
47026,Rock,train
47027,Rock,train
47028,Rock,train
47029,Rock,val
47030,Rock,train
47031,Rock,test
47032,Rock,train
47035,Jazz,val
47036,Jazz,train
47037,Jazz,val
47068,Electronic,train
47069,Electronic,train
47070,Electronic,train
47071,Electronic,test
47072,Electronic,train
47073,Electronic,train
47074,Electronic,train
47075,Electronic,train
47076,Electronic,train
47077,Electronic,train
47100,Pop,train
47119,Old-Time / Historic,test
47121,Pop,train
47156,Rock,test
47160,Rock,test
47164,Rock,train
47192,Experimental,train
47193,Experimental,val
47194,Experimental,train
47195,Experimental,test
47196,Experimental,test
47197,Experimental,train
47198,Experimental,train
47199,Experimental,train
47200,Experimental,val
47201,Experimental,train
47202,Experimental,test
47260,Electronic,train
47319,Old-Time / Historic,train
47320,Old-Time / Historic,train
47321,Old-Time / Historic,train
47322,Old-Time / Historic,train
47323,Old-Time / Historic,train
47324,Old-Time / Historic,train
47406,Rock,train
47414,Rock,train
47419,Rock,train
47420,Rock,train
47449,Rock,train
47463,Rock,train
47464,Rock,train
47465,Rock,train
47466,Rock,train
47467,Rock,train
47468,Rock,val
47469,Rock,test
47470,Rock,train
47471,Rock,train
47473,Rock,val
47474,Rock,test
47475,Rock,train
47477,Rock,train
47478,Rock,train
47479,Rock,train
47480,Rock,train
47481,Rock,train
47482,Rock,train
47483,Rock,train
47499,Rock,test
47500,Rock,test
47501,Rock,train
47502,Rock,train
47503,Rock,train
47504,Jazz,train
47505,Jazz,train
47506,Folk,train
47508,Rock,test
47509,Rock,train
47510,Rock,train
47520,Rock,train
47521,Rock,train
47522,Rock,test
47523,Rock,train
47524,Rock,train
47525,Rock,train
47526,Rock,train
47594,Rock,train
47595,Rock,train
47596,Rock,train
47597,Rock,train
47598,Rock,train
47600,Rock,val
47601,Rock,train
47628,Folk,train
47629,Folk,test
47657,Electronic,train
47658,Electronic,train
47659,Electronic,train
47660,Electronic,val
47661,Folk,train
47662,Folk,train
47663,Folk,train
47665,Pop,train
47666,Pop,train
47670,Pop,train
47671,Pop,val
47672,Experimental,train
47675,Experimental,train
47676,Rock,val
47707,Experimental,train
47708,Experimental,train
47712,Jazz,train
47720,Spoken,train
47740,Rock,train
47741,Rock,train
47742,Rock,train
47743,Rock,train
47745,Jazz,train
47746,Jazz,train
47755,Jazz,train
47768,Rock,test
47769,Classical,train
47770,Classical,train
47771,Classical,train
47772,Classical,train
47773,Classical,test
47774,Jazz,test
47775,Classical,train
47776,Classical,test
47778,Classical,test
47782,Rock,train
47820,Rock,train
47822,Rock,train
47824,Electronic,train
47825,Electronic,train
47826,Experimental,val
47832,Electronic,train
47833,Electronic,train
47834,Electronic,train
47835,Pop,train
47836,Electronic,train
47859,Folk,val
47865,Folk,val
47867,Folk,train
47868,Folk,train
47870,Experimental,test
47874,Experimental,train
47882,Experimental,train
47894,Pop,train
47895,Pop,train
47896,Pop,test
47897,Pop,train
47915,Rock,train
47916,Rock,train
47917,Rock,train
47918,Rock,val
47919,Rock,test
47920,Rock,train
47921,Rock,train
47922,Rock,test
47923,Rock,train
47924,Rock,train
47931,Rock,val
47944,Jazz,test
47945,Rock,train
47946,Rock,test
47947,Rock,val
47948,Rock,train
47951,Rock,train
47955,Rock,train
47956,Rock,train
47957,Rock,train
47998,Rock,train
48008,Rock,val
48015,Rock,val
48042,Experimental,train
48043,Experimental,train
48044,Experimental,test
48046,Experimental,train
48064,Rock,train
48067,Rock,train
48069,Rock,train
48070,Rock,train
48087,Rock,val
48088,Rock,train
48089,Rock,val
48090,Rock,train
48091,Rock,train
48092,Rock,train
48156,Electronic,train
48157,Electronic,train
48158,Electronic,test
48159,Electronic,test
48160,Electronic,train
48161,Electronic,test
48162,Electronic,train
48163,Electronic,val
48164,Electronic,train
48165,Electronic,train
48166,Electronic,train
48167,Electronic,test
48207,Electronic,train
48216,Hip-Hop,val
48229,Rock,test
48230,Rock,test
48263,Rock,train
48265,Rock,train
48268,Rock,train
48269,Experimental,test
48289,Electronic,test
48290,Electronic,val
48291,Electronic,train
48292,Electronic,test
48293,Electronic,val
48294,Electronic,train
48295,Electronic,val
48296,Electronic,train
48297,Electronic,val
48298,Electronic,val
48306,Experimental,train
48307,Experimental,train
48311,Experimental,train
48317,Experimental,train
48319,Experimental,val
48326,Experimental,train
48329,Experimental,train
48334,Experimental,test
48344,Experimental,train
48345,Experimental,train
48346,Experimental,train
48367,Rock,train
48368,Rock,train
48369,Rock,train
48370,Experimental,val
48387,Classical,train
48388,Classical,train
48389,Classical,val
48390,Classical,train
48391,Classical,val
48392,Classical,train
48393,Classical,test
48394,Classical,train
48395,Classical,test
48396,Classical,train
48397,Classical,train
48398,Classical,val
48399,Classical,train
48400,Classical,train
48401,Classical,train
48402,Classical,train
48403,Classical,train
48404,Classical,val
48406,Classical,train
48407,Classical,train
48408,Classical,val
48410,Classical,train
48411,Experimental,train
48412,Experimental,val
48413,Experimental,test
48416,Experimental,train
48418,Experimental,train
48434,Electronic,test
48435,Electronic,train
48436,Electronic,train
48437,Electronic,train
48438,Electronic,train
48439,Electronic,train
48440,Electronic,train
48441,Electronic,val
48442,Electronic,train
48443,Electronic,train
48444,Pop,train
48445,Pop,test
48446,Pop,train
48448,Pop,train
48449,Pop,train
48450,Pop,train
48452,Pop,val
48453,Pop,train
48454,Pop,test
48456,Pop,train
48457,Pop,train
48462,Electronic,train
48463,Electronic,val
48464,Electronic,test
48465,Electronic,train
48466,Electronic,train
48488,International,test
48489,International,val
48491,International,train
48492,International,train
48493,International,train
48494,International,test
48530,Electronic,train
48532,Electronic,train
48533,Electronic,val
48535,Electronic,train
48537,Electronic,train
48553,Electronic,test
48554,Electronic,train
48555,Electronic,train
48556,Electronic,train
48557,Electronic,train
48558,Electronic,train
48559,Electronic,test
48560,Electronic,train
48596,Electronic,train
48597,Electronic,train
48598,Electronic,train
48599,Electronic,val
48600,Electronic,train
48601,Electronic,test
48602,Electronic,val
48680,Experimental,train
48681,Experimental,train
48682,Experimental,test
48730,Rock,test
48731,Rock,train
48754,Classical,train
48763,Rock,train
48778,Experimental,train
48782,Rock,train
48793,Rock,train
48796,Rock,test
48805,Rock,val
48806,Rock,train
48807,Folk,train
48808,Folk,train
48809,Folk,val
48810,Folk,train
48815,Folk,train
48820,Folk,train
48822,Folk,train
48826,Folk,test
48828,Folk,train
48852,Experimental,train
48853,Experimental,val
48854,Experimental,train
48855,Experimental,val
48856,Experimental,train
48857,Experimental,train
48858,Experimental,test
48859,Experimental,train
48860,Experimental,train
48861,Experimental,train
48862,Experimental,train
48863,Experimental,train
48864,Experimental,train
48865,Experimental,train
48902,Rock,train
48910,Rock,val
48925,Rock,test
48931,Experimental,train
48933,Experimental,train
48949,Experimental,train
48973,Rock,train
48983,Rock,val
48986,Rock,test
48990,Rock,train
48999,Rock,train
49023,Experimental,train
49027,Experimental,test
49029,Folk,val
49030,Folk,test
49031,Folk,val
49032,Folk,val
49039,Pop,train
49060,Experimental,train
49061,Experimental,val
49062,Experimental,train
49064,Experimental,train
49066,Experimental,train
49067,Experimental,train
49068,Experimental,train
49070,Experimental,test
49071,Experimental,train
49072,Experimental,test
49073,Experimental,train
49087,Rock,test
49098,Rock,train
49099,Rock,train
49103,Rock,train
49106,Rock,train
49130,Rock,test
49135,Rock,test
49136,Rock,test
49138,Rock,train
49139,Classical,val
49161,Experimental,train
49167,Experimental,train
49169,Experimental,train
49173,Experimental,train
49355,Rock,train
49361,Rock,train
49363,Old-Time / Historic,train
49364,Old-Time / Historic,train
49365,Old-Time / Historic,train
49393,Experimental,test
49394,Experimental,val
49395,Experimental,train
49399,Experimental,train
49401,Experimental,train
49404,Experimental,train
49406,Experimental,train
49407,Experimental,train
49408,Experimental,train
49427,Rock,train
49431,Rock,test
49433,Rock,train
49441,Rock,train
49443,Rock,test
49444,Rock,test
49448,Rock,val
49471,Hip-Hop,test
49472,Hip-Hop,train
49473,Pop,train
49475,Electronic,val
49476,Hip-Hop,train
49477,Pop,train
49478,Hip-Hop,train
49479,Hip-Hop,train
49481,Rock,val
49529,Rock,train
49530,Rock,train
49531,Rock,train
49532,Rock,train
49537,Rock,train
49581,Electronic,train
49582,Electronic,train
49583,Electronic,test
49584,Electronic,test
49585,Electronic,train
49602,Folk,train
49605,Folk,train
49607,Folk,train
49663,Classical,test
49811,Rock,val
49812,Rock,train
49813,Rock,train
49814,Rock,val
49815,Rock,train
49816,Rock,train
49817,Rock,train
49819,Experimental,train
49842,Folk,train
49843,Folk,train
49844,Folk,val
49845,Folk,train
49846,Folk,val
49847,Folk,test
49848,Folk,val
49849,Folk,train
49856,Folk,train
49857,Folk,train
49930,Rock,train
50056,Rock,train
50058,Electronic,train
50059,Electronic,test
50060,Electronic,train
50061,Electronic,train
50072,Hip-Hop,train
50137,Old-Time / Historic,train
50138,Old-Time / Historic,train
50140,Old-Time / Historic,test
50141,Old-Time / Historic,test
50163,Experimental,train
50164,Experimental,train
50165,Experimental,test
50167,Experimental,train
50264,Hip-Hop,val
50267,Rock,train
50268,Instrumental,train
50269,Rock,train
50270,Rock,train
50272,Pop,val
50273,Electronic,test
50274,Electronic,train
50275,Instrumental,train
50276,Folk,train
50283,International,train
50284,Rock,train
50288,Electronic,train
50291,Jazz,train
50312,Folk,test
50320,Folk,train
50321,Folk,train
50322,Folk,train
50323,Folk,train
50367,Jazz,train
50368,Jazz,val
50369,Jazz,train
50370,Jazz,train
50371,Jazz,train
50386,Hip-Hop,train
50387,Hip-Hop,train
50388,Hip-Hop,val
50389,Hip-Hop,train
50409,Rock,train
50410,Rock,train
50416,Electronic,train
50444,Rock,train
50445,Rock,train
50446,Rock,train
50447,Rock,train
50448,Rock,val
50449,Rock,train
50460,Electronic,train
50466,Electronic,test
50539,Rock,train
50540,Rock,test
50541,Rock,test
50542,Rock,test
50543,Rock,train
50544,Rock,test
50545,Rock,train
50546,Rock,train
50598,Pop,train
50608,Rock,train
50609,Rock,train
50610,Rock,test
50611,Rock,train
50612,Rock,train
50613,Rock,train
50614,Rock,train
50616,Folk,val
50617,Folk,train
50618,Folk,train
50619,Folk,test
50620,Folk,train
50621,Folk,val
50622,Folk,train
50623,Folk,train
50650,Rock,val
50651,Rock,test
50653,Rock,train
50671,Easy Listening,train
50672,Easy Listening,train
50673,Easy Listening,train
50745,Rock,train
50748,Rock,test
50749,Rock,train
50750,Rock,train
50751,Rock,train
50752,Rock,test
50753,Rock,train
50754,Rock,val
50812,Rock,train
50818,Rock,train
50819,Rock,val
50820,Rock,val
50821,Rock,train
50822,Rock,train
50823,Rock,train
50828,Rock,train
50829,Rock,train
50830,Rock,train
50832,Rock,train
50833,Rock,val
50836,Experimental,train
50837,Experimental,train
50851,Rock,val
50852,Rock,test
50853,Rock,val
50854,Rock,train
50856,Rock,train
50857,Rock,train
50858,Rock,train
50859,Rock,train
50860,Electronic,train
50861,Electronic,train
50862,Electronic,train
50863,Electronic,train
50864,Electronic,train
50865,Electronic,val
50866,Electronic,train
50868,Electronic,test
50869,Electronic,train
50882,Soul-RnB,val
50884,Soul-RnB,val
50888,Blues,train
50890,Blues,train
50891,Blues,train
50892,Blues,train
50952,Folk,test
50954,Easy Listening,train
50955,Instrumental,train
50956,Instrumental,train
50958,Classical,train
50970,Jazz,train
50971,Jazz,train
50972,Jazz,train
50975,Jazz,val
50988,Jazz,train
50989,Jazz,val
50990,Jazz,test
50993,Jazz,train
51004,International,train
51005,International,train
51006,International,train
51022,Electronic,train
51023,Electronic,val
51111,Experimental,val
51112,Experimental,test
51113,Experimental,train
51114,Experimental,train
51115,Experimental,train
51117,Experimental,train
51118,Experimental,train
51120,Pop,train
51144,Electronic,train
51146,Rock,train
51149,Electronic,train
51151,Electronic,train
51157,Experimental,train
51158,Experimental,train
51166,Electronic,train
51167,Electronic,train
51168,Electronic,train
51169,Electronic,train
51193,Rock,train
51194,Rock,test
51197,Experimental,train
51200,Experimental,train
51201,Experimental,train
51202,Experimental,test
51203,Experimental,train
51260,Pop,train
51261,Pop,train
51262,Pop,train
51263,Pop,val
51264,Pop,test
51265,Pop,train
51266,Pop,val
51267,Pop,train
51268,Pop,train
51269,Pop,train
51271,Pop,train
51272,Pop,train
51273,Pop,val
51274,Pop,val
51275,Pop,train
51276,Pop,train
51278,Pop,train
51289,Pop,test
51291,Pop,train
51292,Pop,train
51296,Experimental,test
51297,Experimental,train
51299,Experimental,train
51301,Experimental,train
51303,Experimental,test
51304,Experimental,train
51305,Experimental,train
51309,Rock,train
51316,Rock,train
51317,Rock,train
51321,Jazz,test
51322,Jazz,train
51331,Folk,train
51332,Folk,train
51333,Folk,train
51344,Experimental,train
51355,Experimental,train
51359,Rock,train
51360,Rock,train
51382,Rock,val
51383,Rock,val
51387,Rock,test
51388,Rock,train
51479,Experimental,train
51481,Experimental,train
51502,Electronic,train
51503,Electronic,train
51505,Electronic,train
51506,Electronic,train
51508,Electronic,train
51511,Electronic,test
51512,Electronic,val
51513,Electronic,train
51514,Electronic,train
51515,Electronic,val
51516,Electronic,train
51517,Electronic,test
51519,Electronic,train
51547,Rock,train
51548,Rock,val
51549,Rock,train
51552,Rock,test
51555,Rock,train
51557,Rock,val
51575,Electronic,train
51576,Electronic,train
51577,Electronic,val
51578,Electronic,train
51579,Electronic,train
51586,Rock,train
51592,Rock,val
51595,Rock,train
51596,Rock,train
51597,Rock,train
51598,Rock,train
51599,Rock,test
51600,Rock,test
51601,Rock,test
51602,Rock,train
51603,Rock,test
51604,Rock,test
51646,Hip-Hop,val
51650,Hip-Hop,train
51651,Electronic,val
51653,Folk,train
51655,Folk,train
51657,Folk,train
51659,Folk,train
51661,Folk,train
51663,Electronic,train
51667,Electronic,train
51678,Electronic,val
51680,Electronic,train
51683,Electronic,val
51689,Experimental,train
51690,Experimental,train
51711,Rock,train
51712,Rock,val
51713,Rock,train
51714,Rock,train
51715,Rock,train
51716,Rock,train
51765,Rock,train
51766,Rock,train
51767,Rock,train
51774,Rock,train
51775,Electronic,val
51776,Instrumental,val
51777,Electronic,test
51778,Electronic,test
51779,Electronic,train
51780,Electronic,train
51784,Electronic,train
51785,Electronic,train
51786,Experimental,train
51846,Electronic,test
51847,Electronic,train
51848,Electronic,train
51849,Electronic,train
51850,Electronic,train
51851,Electronic,test
51852,Electronic,train
51853,Electronic,train
51854,Electronic,train
51855,Electronic,train
51856,Electronic,test
51857,Electronic,train
51858,Electronic,train
51870,Hip-Hop,train
51875,Hip-Hop,train
51876,Hip-Hop,train
51918,Folk,train
51919,Folk,val
51923,Electronic,train
51924,Electronic,val
51925,Electronic,test
51926,Electronic,train
51927,Electronic,train
51932,Jazz,test
51933,Jazz,train
51934,Jazz,test
51936,Jazz,train
51937,Classical,train
51938,Classical,val
51939,Classical,val
51940,Classical,val
51941,Electronic,val
51942,Electronic,test
51943,Electronic,train
51944,Electronic,test
51945,Electronic,test
51946,Electronic,train
51947,Electronic,train
51948,Electronic,train
51949,Electronic,train
51950,Electronic,train
51951,Electronic,train
51952,Electronic,train
51953,Electronic,train
51954,Electronic,train
51955,Electronic,train
51956,Electronic,train
51985,Electronic,train
51986,Electronic,train
51987,Electronic,train
51988,Electronic,test
51989,Electronic,test
51991,International,train
51992,International,train
51997,International,train
51998,International,test
51999,International,train
52000,International,val
52001,International,train
52003,Rock,train
52004,Rock,train
52005,Rock,train
52007,Rock,train
52008,Rock,train
52033,Pop,test
52034,Pop,test
52035,Pop,train
52036,Pop,val
52037,Pop,train
52038,Pop,train
52039,Pop,train
52040,Pop,train
52041,Pop,val
52042,Pop,train
52043,Pop,train
52044,Pop,train
52045,Pop,train
52113,Electronic,train
52114,Electronic,train
52115,Electronic,train
52116,Electronic,val
52117,Electronic,train
52118,International,train
52119,International,val
52120,International,val
52121,International,train
52122,International,train
52123,International,train
52124,International,train
52125,International,train
52126,International,train
52127,International,train
52128,International,val
52129,International,train
52138,Experimental,val
52141,Experimental,train
52220,Rock,train
52221,Rock,train
52222,Rock,train
52224,Rock,val
52225,Rock,train
52229,Rock,val
52250,Rock,val
52254,Rock,test
52255,Rock,train
52256,Rock,val
52257,Rock,train
52258,Rock,train
52261,Rock,train
52274,Rock,val
52276,Rock,train
52339,Experimental,test
52351,Rock,train
52352,Rock,train
52353,Rock,train
52354,Rock,train
52355,Rock,train
52357,Rock,train
52358,Rock,val
52359,Rock,train
52360,Rock,test
52361,Rock,train
52362,Rock,test
52363,Rock,train
52364,Rock,train
52375,Pop,test
52378,Pop,train
52380,Pop,val
52387,Pop,train
52389,Pop,val
52393,Pop,train
52404,Rock,train
52405,Electronic,train
52406,Electronic,train
52407,Electronic,train
52408,Electronic,train
52409,Electronic,train
52444,Rock,train
52446,Instrumental,train
52447,Instrumental,train
52448,Instrumental,test
52449,Instrumental,train
52451,Instrumental,train
52452,Instrumental,train
52473,Rock,train
52474,Rock,train
52475,Rock,train
52476,Rock,train
52477,Rock,train
52478,Rock,val
52479,Rock,train
52484,Rock,train
52485,Rock,val
52487,Rock,train
52489,Rock,test
52493,Rock,train
52500,Folk,train
52501,Folk,train
52502,Folk,test
52504,Folk,train
52506,Folk,val
52508,Folk,train
52520,Rock,train
52521,Rock,train
52522,Rock,train
52547,Rock,train
52563,Rock,train
52564,Rock,train
52565,Rock,train
52566,Rock,val
52567,Rock,train
52568,Rock,train
52569,Rock,train
52571,Hip-Hop,train
52573,Hip-Hop,val
52577,Hip-Hop,train
52578,Hip-Hop,val
52579,Hip-Hop,test
52583,Hip-Hop,train
52597,Hip-Hop,train
52599,Hip-Hop,train
52628,Electronic,val
52629,Electronic,train
52630,Electronic,test
52631,Electronic,train
52632,Electronic,train
52633,Electronic,val
52634,Electronic,test
52635,Electronic,train
52636,Electronic,test
52637,Electronic,test
52638,Electronic,train
52639,Electronic,test
52641,Electronic,train
52642,Electronic,train
52644,Electronic,test
52645,Electronic,test
52646,Electronic,train
52647,Electronic,test
52648,Electronic,train
52649,Electronic,test
52650,Electronic,train
52696,Rock,val
52697,Rock,val
52728,Classical,train
52729,Classical,train
52734,Classical,train
52735,Classical,test
52737,Classical,train
52859,Experimental,val
52860,Experimental,train
52861,Experimental,test
52862,Experimental,train
52876,Rock,train
52881,Rock,train
52898,Rock,train
52899,Rock,train
52909,Rock,train
52910,Rock,train
52911,Rock,train
52912,Rock,train
52945,Folk,val
52946,Folk,train
52947,Folk,train
52948,Folk,train
52949,Spoken,train
52950,Folk,train
52951,Folk,train
52952,Spoken,train
52953,Folk,train
52954,Folk,val
52955,Folk,train
52970,Rock,train
52971,Rock,train
52974,Rock,train
53152,International,train
53154,International,train
53156,International,train
53157,International,train
53158,International,test
53159,International,val
53160,International,test
53207,Electronic,train
53228,Pop,test
53229,Pop,train
53230,Classical,train
53231,Classical,train
53232,Classical,val
53299,International,train
53300,International,train
53301,International,train
53302,International,test
53344,Rock,train
53349,Rock,train
53354,Rock,train
53355,Rock,train
53367,Hip-Hop,train
53368,Hip-Hop,train
53369,Hip-Hop,train
53370,Hip-Hop,train
53372,Hip-Hop,train
53373,Hip-Hop,train
53374,Hip-Hop,test
53375,Hip-Hop,train
53376,Hip-Hop,val
53377,Hip-Hop,train
53378,Hip-Hop,val
53379,Hip-Hop,val
53380,Hip-Hop,train
53381,Hip-Hop,train
53442,Electronic,train
53443,Electronic,train
53444,Electronic,test
53445,Electronic,train
53446,Electronic,test
53447,Electronic,test
53448,Electronic,train
53450,Electronic,val
53451,Electronic,train
53452,Electronic,train
53453,Electronic,test
53455,Electronic,train
53457,Electronic,test
53458,Electronic,train
53459,Electronic,test
53460,Electronic,train
53461,Electronic,train
53462,Electronic,train
53496,Electronic,test
53498,Experimental,val
53499,Electronic,test
53573,Folk,test
53576,Folk,train
53577,Folk,train
53578,Folk,val
53586,Folk,test
53587,Folk,train
53588,Folk,train
53589,Folk,train
53591,Pop,test
53592,Pop,test
53636,Rock,train
53664,Rock,train
53666,Rock,val
53675,Experimental,val
53685,Experimental,test
53686,Experimental,train
53687,Experimental,train
53688,Experimental,train
53689,Experimental,train
53690,Experimental,train
53691,Experimental,train
53715,Rock,train
53723,International,train
53724,International,test
53725,International,train
53726,International,test
53727,International,test
53728,International,train
53729,Experimental,test
53730,Experimental,train
53731,Experimental,train
53732,Experimental,test
53733,Experimental,train
53735,Rock,train
53736,Rock,train
53737,Rock,train
53738,Rock,test
53739,Rock,train
53740,Rock,train
53741,Rock,train
53742,Rock,train
53743,Rock,train
53744,Rock,train
53745,Spoken,train
53746,Rock,train
53749,Rock,train
53758,Rock,val
53807,Rock,train
53859,Electronic,train
53860,Electronic,val
53861,Electronic,train
53862,Electronic,train
53863,Electronic,val
53898,Rock,test
53899,Rock,train
53900,Rock,train
53901,Rock,train
53937,Pop,test
53988,Hip-Hop,train
54004,Hip-Hop,train
54005,Hip-Hop,train
54013,Hip-Hop,train
54019,Experimental,train
54022,Electronic,train
54023,Electronic,train
54024,Electronic,train
54025,Electronic,test
54026,Electronic,train
54027,Electronic,test
54031,Pop,train
54032,Pop,train
54033,Pop,train
54034,Pop,val
54036,Pop,train
54037,Pop,train
54038,Pop,train
54039,Pop,train
54040,Pop,train
54051,Rock,train
54055,Rock,test
54056,Rock,train
54061,Folk,val
54062,Folk,train
54063,Folk,train
54064,Folk,train
54065,Rock,train
54070,Spoken,train
54072,Rock,train
54077,Rock,val
54078,Rock,val
54079,Spoken,train
54124,Electronic,train
54125,Electronic,val
54126,Electronic,test
54127,Electronic,train
54128,Electronic,test
54129,Electronic,train
54130,Electronic,train
54131,Electronic,test
54132,Electronic,train
54133,Electronic,val
54134,Electronic,train
54135,Electronic,train
54136,Electronic,test
54137,Electronic,val
54138,Electronic,train
54149,Instrumental,train
54150,Instrumental,val
54151,Instrumental,train
54152,Instrumental,train
54153,Instrumental,train
54154,Instrumental,train
54155,Instrumental,test
54156,Instrumental,train
54158,Instrumental,train
54159,Instrumental,test
54160,Instrumental,train
54161,Rock,test
54162,Rock,test
54163,Rock,test
54201,Rock,val
54202,Spoken,train
54217,Experimental,val
54234,Pop,train
54235,Pop,train
54236,Pop,val
54237,Pop,train
54254,Spoken,test
54256,Jazz,val
54257,Jazz,train
54258,Jazz,train
54259,Jazz,train
54262,Jazz,train
54263,Jazz,train
54264,Jazz,test
54265,Jazz,train
54266,Jazz,val
54267,Jazz,train
54268,Jazz,train
54294,Folk,train
54295,Folk,test
54296,Folk,train
54297,Folk,train
54298,Rock,train
54332,Rock,train
54333,Rock,train
54335,Electronic,val
54337,Electronic,train
54338,Rock,train
54339,Rock,train
54348,Blues,val
54349,Blues,train
54350,Blues,train
54362,Hip-Hop,train
54363,Hip-Hop,val
54365,Hip-Hop,train
54368,Hip-Hop,test
54376,Hip-Hop,train
54433,International,train
54436,International,train
54437,International,test
54438,International,test
54442,International,train
54443,International,val
54461,Electronic,val
54463,International,train
54464,International,train
54465,International,train
54466,International,train
54467,International,train
54468,International,train
54469,International,train
54470,International,train
54475,International,train
54476,International,test
54477,International,train
54478,International,test
54479,International,train
54480,International,train
54481,International,train
54482,International,train
54483,Electronic,train
54485,Electronic,train
54486,Electronic,train
54487,Electronic,train
54488,Electronic,train
54489,Electronic,train
54490,Electronic,train
54491,Electronic,train
54492,Electronic,val
54493,Electronic,train
54495,Jazz,val
54496,Experimental,val
54553,Experimental,val
54554,Experimental,train
54555,Experimental,train
54556,Experimental,val
54557,Experimental,train
54558,Electronic,train
54560,Electronic,test
54561,Electronic,train
54562,Electronic,test
54563,Electronic,test
54568,International,train
54570,International,train
54576,International,test
54578,International,val
54580,International,train
54596,Rock,train
54621,Rock,train
54622,Rock,train
54623,Rock,train
54624,Rock,train
54625,Rock,train
54626,Rock,train
54627,Electronic,val
54630,Electronic,train
54631,Electronic,train
54632,Electronic,train
54633,Electronic,train
54634,Electronic,train
54635,Electronic,test
54657,Electronic,train
54658,Electronic,val
54659,Electronic,train
54661,Electronic,test
54662,Electronic,train
54664,Pop,train
54665,Pop,train
54666,Pop,val
54667,Pop,train
54699,Folk,train
54700,Folk,train
54701,Folk,train
54702,Folk,train
54703,Folk,train
54704,Spoken,train
54710,Hip-Hop,test
54711,Hip-Hop,train
54713,Rock,train
54714,Electronic,test
54716,Hip-Hop,test
54719,Electronic,train
54721,Electronic,val
54722,Rock,val
54724,Rock,test
54726,Rock,train
54728,Rock,val
54730,Rock,train
54732,Rock,val
54733,Rock,train
54734,Rock,train
54735,Rock,val
54736,Rock,test
54747,Hip-Hop,train
54749,Hip-Hop,val
54751,Hip-Hop,train
54753,Hip-Hop,train
54754,Hip-Hop,train
54831,Electronic,train
54833,Electronic,train
54834,Electronic,train
54835,Electronic,train
54836,Electronic,test
54837,Electronic,train
54838,Electronic,val
54839,Electronic,train
54841,Electronic,train
54848,Jazz,train
54849,Jazz,train
54850,Jazz,train
54870,Rock,train
54871,Rock,test
54872,Rock,train
54873,Electronic,train
54874,Electronic,val
54875,Electronic,test
54876,Electronic,train
54877,Electronic,val
54878,Electronic,test
54879,Electronic,train
54880,Electronic,train
54881,Electronic,val
54882,Electronic,test
54883,Electronic,train
54884,Electronic,train
54885,Electronic,train
54886,Rock,train
54930,Rock,train
54932,Rock,val
54934,Rock,train
54935,Rock,train
54937,Rock,test
54938,Rock,val
54939,Rock,train
54942,Rock,train
54946,Rock,test
54963,Electronic,train
54964,Electronic,train
54965,Electronic,train
54966,Electronic,train
54967,Electronic,test
55076,Pop,train
55097,Hip-Hop,train
55098,Hip-Hop,train
55099,Hip-Hop,train
55100,Hip-Hop,train
55101,Hip-Hop,train
55102,Hip-Hop,train
55103,Hip-Hop,val
55104,Hip-Hop,test
55106,Hip-Hop,train
55107,Hip-Hop,test
55108,Hip-Hop,val
55109,Hip-Hop,train
55110,Hip-Hop,train
55111,Soul-RnB,train
55112,Hip-Hop,train
55113,Hip-Hop,train
55114,Hip-Hop,val
55115,Hip-Hop,train
55116,Hip-Hop,train
55117,Hip-Hop,train
55118,Hip-Hop,test
55119,Hip-Hop,train
55120,Hip-Hop,train
55121,Hip-Hop,train
55122,Hip-Hop,val
55123,Hip-Hop,train
55124,Hip-Hop,train
55132,Electronic,train
55145,Electronic,train
55146,Electronic,train
55148,Electronic,train
55149,Electronic,val
55150,Electronic,train
55151,Electronic,train
55152,Electronic,train
55153,Electronic,train
55155,Electronic,test
55156,Electronic,test
55157,Electronic,train
55158,Electronic,val
55159,Electronic,train
55160,Electronic,val
55161,Electronic,train
55163,Electronic,train
55164,Electronic,test
55165,Electronic,train
55183,Electronic,train
55184,Electronic,train
55185,Electronic,val
55186,Electronic,train
55187,Electronic,test
55189,Electronic,train
55190,Electronic,val
55191,Electronic,train
55192,Electronic,train
55193,Electronic,train
55194,Electronic,train
55195,Electronic,train
55200,Electronic,val
55201,Electronic,train
55231,International,val
55232,International,val
55233,International,train
55234,International,train
55235,International,train
55236,International,train
55237,International,train
55238,International,test
55240,International,val
55241,International,train
55242,International,train
55255,Rock,train
55256,Rock,train
55257,Rock,test
55259,Rock,train
55260,Rock,val
55261,Rock,train
55285,Pop,train
55286,Pop,train
55287,Pop,train
55288,Pop,train
55289,Pop,train
55290,Pop,val
55291,Pop,train
55292,Pop,train
55293,Pop,train
55294,Pop,test
55295,Pop,test
55397,Rock,train
55398,Rock,val
55399,Rock,val
55400,Rock,train
55401,Rock,train
55402,Rock,train
55403,Rock,train
55404,Rock,train
55430,Pop,val
55436,Pop,train
55437,Pop,val
55449,Rock,train
55451,Rock,train
55452,Rock,train
